Product Name,SKU,Color,Size,Selling Price (EGP),Cost Per Piece (EGP),Variant ID
Women Burgundy Chunky Ballerina,GW001-6026,Black,41,742,,6a340ea73f7ead9783927130
Women Burgundy Chunky College,GW007-6022,Burgundy,37,690,,6a340f3d3f7ead97839273ac
Women Burgundy Chunky College,GW007-6023,Burgundy,38,690,,6a340f3d3f7ead97839273ad
Women Burgundy Chunky College,GW007-6024,Burgundy,39,690,,6a340f3d3f7ead97839273ae
Women Burgundy Chunky College,GW007-6025,Burgundy,40,690,,6a340f3d3f7ead97839273af
Women Burgundy Chunky College,GW007-6026,Burgundy,41,690,,6a340f3e3f7ead97839273b1
Women Beige Flat Ballet,GW008-7001,Beige,37,741,,6a340f463f7ead97839273d1
Women Beige Flat Ballet,GW008-7002,Beige,38,741,,6a340f463f7ead97839273d2
Women Beige Flat Ballet,GW008-7003,Beige,39,741,,6a340f463f7ead97839273d3
Women Beige Flat Ballet,GW008-7004,Beige,40,741,,6a340f463f7ead97839273d4
Women Beige Flat Ballet,GW008-7005,Beige,41,741,,6a340f473f7ead97839273d5
Women Brown Flat Ballet,GW008-7006,Brown,37,741,,6a340f473f7ead97839273d7
Women Brown Flat Ballet,GW008-7007,Brown,38,741,,6a340f473f7ead97839273d8
Women Brown Flat Ballet,GW008-7008,Brown,39,741,,6a340f483f7ead97839273d9
Women Brown Flat Ballet,GW008-7009,Brown,40,741,,6a340f483f7ead97839273da
Women Brown Flat Ballet,GW008-7010,Brown,41,741,,6a340f483f7ead97839273db
Women Havan Flat Ballet,GW008-7011,Havan,37,488,,6a340f4a3f7ead97839273e4
Women Havan Flat Ballet,GW008-7012,Havan,38,741,,6a340f4a3f7ead97839273e5
Women Havan Flat Ballet,GW008-7013,Havan,39,741,,6a340f4b3f7ead97839273e8
Women Havan Flat Ballet,GW008-7014,Havan,40,741,,6a340f4b3f7ead97839273e9
Women Havan Flat Ballet,GW008-7015,Havan,41,741,,6a340f4b3f7ead97839273ea
Women Black Flat Ballet,GW008-8001,Black,37,890,,6a340f483f7ead97839273dd
Women Black Flat Ballet,GW008-8002,Black,38,890,,6a340f493f7ead97839273de
Women Black Flat Ballet,GW008-8003,Black,39,890,,6a340f493f7ead97839273df
Women Black Flat Ballet,GW008-8004,Black,40,890,,6a340f493f7ead97839273e1
Women Black Flat Ballet,GW008-8005,Black,41,890,,6a340f4a3f7ead97839273e2
Women White Strap Ballerina,GW009-2050,White,37,690,,6a340f413f7ead97839273bf
Women White Strap Ballerina,GW009-2051,White,38,690,,6a340f413f7ead97839273c0
Women White Strap Ballerina,GW009-2052,White,39,690,,6a340f423f7ead97839273c1
Women White Strap Ballerina,GW009-2053,White,40,690,,6a340f423f7ead97839273c2
Women White Strap Ballerina,GW009-2054,White,41,690,,6a340f423f7ead97839273c3
Women Burgundy Strap Ballerina,GW009-6022,Burgundy,37,1190,,6a340f403f7ead97839273b9
Women Burgundy Strap Ballerina,GW009-6023,Burgundy,38,1190,,6a340f403f7ead97839273ba
Women Burgundy Strap Ballerina,GW009-6024,Burgundy,39,1190,,6a340f403f7ead97839273bb
Women Burgundy Strap Ballerina,GW009-6025,Burgundy,40,1190,,6a340f403f7ead97839273bc
Women Burgundy Strap Ballerina,GW009-6026,Burgundy,41,1190,,6a340f413f7ead97839273bd
Women Black Strap Ballerina,GW009-8020,Black,37,1190,,6a340f3e3f7ead97839273b3
Women Black Strap Ballerina,GW009-8021,Black,38,1190,,6a340f3e3f7ead97839273b4
Women Black Strap Ballerina,GW009-8022,Black,39,1190,,6a340f3f3f7ead97839273b5
Women Black Strap Ballerina,GW009-8023,Black,40,1190,,6a340f3f3f7ead97839273b6
Women Black Strap Ballerina,GW009-8024,Black,41,1190,,6a340f3f3f7ead97839273b7
Women Beige Ballerina,GW010-7001,Beige,37,1190,,6a340ef03f7ead9783927257
Women Beige Ballerina,GW010-7002,Beige,38,1190,,6a340ef03f7ead978392725a
Women Beige Ballerina,GW010-7003,Beige,39,1190,,6a340ef13f7ead978392725b
Women Beige Ballerina,GW010-7004,Beige,40,1190,,6a340ef13f7ead978392725c
Women Beige Ballerina,GW010-7005,Beige,41,1190,,6a340ef13f7ead978392725d
Women Brown Ballerina,GW010-7006,Brown,37,1190,,6a340f443f7ead97839273cb
Women Brown Ballerina,GW010-7007,Brown,38,1190,,6a340f443f7ead97839273cc
Women Brown Ballerina,GW010-7008,Brown,39,1190,,6a340f453f7ead97839273cd
Women Brown Ballerina,GW010-7009,Brown,40,1190,,6a340f453f7ead97839273ce
Women Brown Ballerina,GW010-7010,Brown,41,1190,,6a340f453f7ead97839273cf
Women Havan Ballerina,GW010-7011,Havan,37,1190,,6a340f433f7ead97839273c5
Women Havan Ballerina,GW010-7012,Havan,38,1190,,6a340f433f7ead97839273c6
Women Havan Ballerina,GW010-7013,Havan,39,1190,,6a340f433f7ead97839273c7
Women Havan Ballerina,GW010-7014,Havan,40,1190,,6a340f433f7ead97839273c8
Women Havan Ballerina,GW010-7015,Havan,41,1190,,6a340f443f7ead97839273c9
Women Black Ballerina,GW010-8001,Black,37,1190,,6a340ef93f7ead978392727f
Women Black Ballerina,GW010-8002,Black,38,1190,,6a340ef93f7ead9783927280
Women Black Ballerina,GW010-8003,Black,39,1190,,6a340efa3f7ead9783927281
Women Black Ballerina,GW010-8004,Black,40,1190,,6a340efa3f7ead9783927282
Women Black Ballerina,GW010-8005,Black,41,1190,,6a340efa3f7ead9783927283
Women Beige Mule,GW011-7001,Beige,37,488,,6a340f4d3f7ead97839273f2
Women Beige Mule,GW011-7002,Beige,38,990,,6a340f4d3f7ead97839273f3
